	Easting	Northing	Elevation
5810	168668.91585346218	104371.72474519629	267.075
5811	168668.9011973858	104371.70114992559	267.084
5812	168668.9392608201	104371.66012971476	267.10200000000003
5813	168669.0281504406	104371.5992679121	267.08
5814	168669.09239135706	104371.58429365233	267.013
5815	168669.03712784994	104371.61524246354	267.11400000000003
5816	168669.03477282196	104371.60893116426	267.127
5817	168669.0351910026	104371.59150676429	267.129
5818	168669.05658701446	104371.62513646577	267.119
5819	168669.05158382055	104371.66182435304	267.143
5820	168668.94677347495	104371.72059069388	267.232
5821	168668.9512156634	104371.74173990171	267.233
5822	168668.90755274543	104371.82000204083	267.226
5823	168668.96429832024	104371.77330102399	267.23400000000004
5824	168668.9761829638	104371.70660562348	267.24
5825	168668.93241044396	104371.71497848164	267.26599999999996
5826	168668.9733625839	104371.73106603604	267.245
5827	168668.95588650182	104371.6981917154	267.251
5828	168668.93556973	104371.69552457146	267.256
5829	168668.91421583793	104371.75087822508	267.267
5830	168668.92889709168	104371.80098316353	267.259
5831	168668.93857683588	104371.85366577003	267.238
5832	168668.95145882465	104371.84110534284	267.228
5833	168668.93319842135	104371.86198893562	267.232
5834	168668.92835209268	104371.88792524394	267.226
5835	168668.91965528092	104371.89345595986	267.217
5836	168668.9626367364	104371.83984717168	267.186
5837	168668.95544520707	104371.85669148993	267.189
5838	168668.92561435467	104371.8217343064	267.209
5839	168668.89122563243	104371.8319941489	267.203
5840	168668.8763174127	104371.81247638445	267.205
5841	168668.874086864	104371.7709430065	267.214
5842	168668.86896489715	104371.74033692852	267.20599999999996
5843	168668.93723871018	104371.72778688185	267.189
5844	168669.0340133026	104371.72293820977	267.164
5845	168669.03353391108	104371.72404880542	267.182
5846	168669.0353719221	104371.7084832415	267.183
5847	168669.04818811413	104371.68090666551	267.178
5848	168669.05933429778	104371.65499262232	267.165
5849	168669.05964016487	104371.63571401127	267.171
5850	168669.06749181767	104371.63388794381	267.173
5851	168669.05715185823	104371.63348063733	267.172
5852	168669.04549586453	104371.6354786409	267.192
5853	168669.0538472191	104371.62679521646	267.212
5854	168669.06652648287	104371.63796292711	267.22
5855	168669.05211693537	104371.64551265165	267.21299999999997
5856	168669.03595913408	104371.64323096629	267.209
5857	168669.029202819	104371.6378310183	267.203
5858	168669.02638870943	104371.6268835552	267.199
5859	168669.04056576753	104371.61784995534	267.19
5860	168669.03854047353	104371.6191404704	267.197
5861	168669.03612582607	104371.62969869468	267.20599999999996
5862	168669.03378390113	104371.61967980582	267.202
5863	168669.03473379335	104371.65360800922	267.219
5864	168669.03662253293	104371.65732232016	267.222
5865	168669.06304298466	104371.6818860732	267.21299999999997
5866	168669.09188332525	104371.69440857228	267.21299999999997
5867	168669.05865966785	104371.71134626959	267.228
5868	168668.99876276	104371.70798309427	267.242
5869	168668.4980207198	104377.38000500947	267.375
5870	168668.54111627402	104376.92411838565	267.428
5871	168668.52981153628	104376.75945950672	267.449
5872	168668.53324289943	104376.76392079424	267.459
5873	168668.5337229456	104376.76262481976	267.465
5874	168668.5141023496	104376.76478006039	267.46
5875	168668.49876220588	104376.76657966338	267.46299999999997
5876	168668.4927108544	104376.79714625143	267.474
5877	168668.48462278952	104376.79860072117	267.473
5878	168668.4792509321	104376.80507009476	267.478
5879	168668.55275334374	104376.86020283401	267.496
5880	168668.82666297953	104376.84856490698	267.485
5881	168669.2705277447	104376.81009115744	267.527
5882	168669.83432922012	104376.83877873886	267.498
5883	168670.43244518267	104376.7773067886	267.508
5884	168671.07441110708	104376.78643493075	267.47700000000003
5885	168671.7494149626	104376.79753375053	267.455
5886	168672.41347235025	104376.8452995317	267.382
5887	168673.04825852372	104376.8679353986	267.349
5888	168674.27532073882	104376.76623479184	267.348
5889	168674.9174653314	104376.69120074995	267.339
5890	168675.56215443116	104376.66975109093	267.355
5891	168676.21915194334	104376.59625277203	267.29
5892	168676.9099279323	104376.58423530031	267.264
5893	168677.58102672777	104376.55676166713	267.24
5894	168678.26081382317	104376.52616734616	267.245
5895	168678.92641381358	104376.47383329365	267.28
5896	168679.5475825382	104376.4144830862	267.319
5897	168680.1744629103	104376.38703879528	267.35400000000004
5898	168680.8140247264	104376.30291263759	267.36
5899	168681.46997067903	104376.29151411261	267.379
5900	168682.1185802392	104376.23708117381	267.371
5901	168682.73962550066	104376.2798762098	267.342
5902	168683.3931631536	104376.24362826161	267.342
5903	168684.07336499233	104376.26383073628	267.275
5904	168684.75342727153	104376.22267146967	267.27299999999997
5905	168685.41824991492	104376.1885028854	267.259
5906	168686.0840213473	104376.12133980263	267.21
5907	168686.7797848306	104376.04353076685	267.21
5908	168687.42491771534	104375.96387427114	267.202
5909	168688.08044762656	104375.86849719472	267.241
5910	168688.7228546822	104375.82016071863	267.26099999999997
5911	168689.37709270828	104375.68677598424	267.244
5912	168690.0406487482	104375.67466392182	267.226
5913	168690.70548039232	104375.57079252135	267.242
5914	168691.35525845631	104375.52211168222	267.199
5915	168692.01358930004	104375.40783606935	267.17
5916	168692.67238867952	104375.36270956323	267.143
5917	168693.31779489302	104375.27304414473	267.115
5918	168693.94915614597	104375.2222592486	267.11
5919	168694.58715954213	104375.20913042035	267.143
5920	168695.20293702272	104375.16181277763	267.147
5921	168695.85040633468	104375.16095279157	267.17
5922	168696.4878106115	104375.08201157209	267.175
5923	168697.14213998988	104375.09081587102	267.186
5924	168697.78412416077	104374.99409437925	267.164
5925	168699.10556994975	104374.82451314293	267.08
5926	168700.31733376975	104374.74667865038	267.039
5927	168700.94079083603	104374.64544279128	267.022
5928	168701.56433011347	104374.58814275451	267.057
5929	168702.20759766008	104374.49828546308	267.043
5930	168702.82894502347	104374.52291652095	267.12
5931	168704.0394046768	104374.41059726663	267.151
5932	168704.69512681325	104374.29464555997	267.16700000000003
5933	168705.32396789233	104374.28426630422	267.164
5934	168706.59141253817	104374.09132300969	267.125
5935	168707.2593293751	104374.05624121707	267.134
5936	168707.91805421573	104374.03224985208	267.185
5937	168708.60682045348	104374.05081737414	267.193
5938	168709.30568751798	104373.96950003318	267.166
5939	168710.66763740077	104373.80840731226	267.149
5940	168711.34594217667	104373.726646645	267.14
5941	168711.95746248434	104373.57253602147	267.15
5942	168713.2469829736	104373.52334331814	267.082
5943	168713.8852788696	104373.49483117089	267.107
5944	168714.55520340527	104373.46346503962	267.161
5945	168715.21375759385	104373.48767322116	267.257
5946	168715.86328722196	104373.50925416313	267.27099999999996
5947	168716.52882562127	104373.4074277049	267.268
5948	168717.20585781385	104373.3493921347	267.307
5949	168717.8539605546	104373.20338322408	267.297
5950	168718.51826896332	104373.14678578824	267.298
5951	168719.14057408864	104373.00179791357	267.277
5952	168719.7838427096	104372.97886554617	267.27
5953	168720.4158041266	104372.89304879494	267.19599999999997
5954	168721.06977593416	104372.83511737548	267.135
5955	168721.72746547882	104372.73437604588	267.128
5956	168722.37883734246	104372.70572587941	267.193
5957	168723.02759017664	104372.71173288766	267.172
5958	168723.66833975053	104372.66172633786	267.192
5959	168724.33396618356	104372.66927636415	267.21
5960	168725.00062713743	104372.58617850114	267.203
5961	168725.69826831185	104372.61608798523	267.212
5962	168726.36121358778	104372.54169006087	267.173
5963	168726.96817970957	104372.56590220332	267.123
5964	168727.60082096863	104372.48954318464	267.084
5965	168728.3200314744	104372.43703463487	267.138
5966	168728.9687235084	104372.35962039698	267.14799999999997
5967	168729.61933241872	104372.31150333676	267.16
5968	168730.25339673593	104372.26963067707	267.132
5969	168730.90251903556	104372.17145544942	267.01599999999996
5970	168731.52061086398	104372.10857817437	267.014
5971	168732.12417169465	104372.0204375321	267.024
5972	168732.77691421018	104372.00755094923	267.024
5973	168733.47012952223	104371.9447549209	267.008
5974	168734.16583681156	104371.95018828008	266.996
5975	168734.812893016	104371.89835162647	266.987
5976	168735.46841481992	104371.87268389761	266.934
5977	168736.8064095754	104371.7632344244	266.988
5978	168738.1618806986	104371.68647445459	266.987
5979	168738.83502435804	104371.75300434977	267.0
5980	168739.51748141102	104371.70722606685	267.063
5981	168740.2131816639	104371.68114530854	267.061
5982	168740.87747441884	104371.56207699142	267.04400000000004
5983	168741.58508076795	104371.56403129175	267.04400000000004
5984	168742.27352585408	104371.50566864945	267.01
5985	168743.68051066942	104371.38293282501	267.07599999999996
5986	168744.3133920212	104371.30602051038	267.134
5987	168744.93601592214	104371.27245118469	267.163
5988	168746.2246742967	104371.13149951678	267.23900000000003
5989	168746.82234222908	104371.02925062925	267.264
5990	168747.4507708364	104371.00126365107	267.258
5991	168748.1019540197	104370.95889773034	267.286
5992	168748.72770795904	104370.91421706136	267.339
5993	168749.33431978017	104370.90432027914	267.374
5994	168749.98444880216	104370.79057890456	267.383
5995	168751.30643467352	104370.6035867231	267.551
5996	168752.65229509762	104370.55553050991	267.52099999999996
5997	168753.3074134352	104370.50965695083	267.43
5998	168753.9500446141	104370.43203887343	267.444
5999	168754.5870775619	104370.32418378163	267.476
6000	168755.20110057166	104370.30263493862	267.492
6001	168755.8456735288	104370.24726978503	267.472
6002	168756.5524177205	104370.25775057636	267.491
6003	168757.2317239704	104370.1620957125	267.461
6004	168757.92829109036	104370.09282642789	267.466
6005	168758.61160786392	104370.00589892082	267.39599999999996
6006	168759.30822308047	104369.92309712432	267.418
6007	168760.0145323038	104369.88871446624	267.45
6008	168760.73211098855	104369.82730620075	267.445
6009	168761.42421110574	104369.84440937452	267.478
6010	168762.1043205846	104369.75691478048	267.478
6011	168762.8432433793	104369.74359646533	267.403
6012	168763.55858309224	104369.6432504747	267.377
6013	168764.24558090363	104369.62437184993	267.388
6014	168764.91504889535	104369.55445107538	267.41
6015	168765.57174235038	104369.50024245307	267.368
6016	168766.28008391295	104369.42916227691	267.38599999999997
6017	168766.94053400625	104369.354760563	267.492
6018	168767.59792620956	104369.30463307165	267.5
6019	168768.23674189646	104369.19697133638	267.513
6020	168768.89661677735	104369.18411454372	267.507
6021	168769.58592783284	104369.08293535654	267.531
6022	168770.261069879	104369.02193374373	267.509
6023	168770.91777004447	104368.96587198786	267.45
6024	168771.61424264713	104368.92329913005	267.4
6025	168772.34591583975	104368.87621691264	267.378
6026	168773.06401535077	104368.83557491191	267.436
6027	168773.76333746023	104368.7939393716	267.39799999999997
6028	168774.443446238	104368.74018582609	267.381
6029	168775.1069131149	104368.75348139461	267.423
6030	168775.76380642358	104368.64310409222	267.382
6031	168777.08854241675	104368.48541842494	267.332
6032	168778.47156068185	104368.31718813535	267.207
6033	168779.1730679511	104368.26276973914	267.184
6034	168779.88598168595	104368.20968966	267.193
6035	168780.58949825648	104368.12506137788	267.216
6036	168781.32425291277	104368.0805866979	267.256
6037	168781.9929439824	104367.99527864251	267.346
6038	168782.7008744512	104368.00650867075	267.353
6039	168784.10938730236	104367.88916508295	267.336
6040	168784.7967554496	104367.79966001306	267.32
6041	168785.52244300998	104367.79797684215	267.26599999999996
6042	168786.96683258	104367.75343122333	267.19599999999997
6043	168787.66749279454	104367.70327471849	267.176
6044	168788.35194760218	104367.6308148643	267.256
6045	168789.07357099126	104367.56868329365	267.285
6046	168789.73791369272	104367.4694571225	267.36400000000003
6047	168790.43224724894	104367.46024783421	267.409
6048	168791.05516206336	104367.34511702042	267.42
6049	168791.71220937005	104367.29183980264	267.453
6050	168792.31861860628	104367.20538458414	267.409
6051	168793.6580329164	104367.09854986146	267.469
6052	168794.34901822213	104367.02815321367	267.495
6053	168795.04990211062	104367.04881428741	267.545
6054	168795.7255048731	104366.9587126309	267.512
6055	168796.42198349506	104366.98139740806	267.513
6056	168797.04453015886	104366.90297156479	267.454
6057	168797.68398630747	104366.88281581458	267.408
6058	168798.37911903055	104366.88287949655	267.406
6059	168799.04921010335	104366.8719166303	267.459
6060	168799.718267677	104366.85075418092	267.54
6061	168800.37070028426	104366.7247919906	267.625
6062	168801.02179196564	104366.67501698434	267.686
6063	168801.64415840784	104366.58046283107	267.705
6064	168802.30532087092	104366.60673032142	267.722
6065	168803.00134894266	104366.55563244969	267.737
6066	168803.69314622437	104366.55772415176	267.671
6067	168804.36112342877	104366.50615584292	267.678
6068	168804.96347834842	104366.42339527514	267.673
6069	168805.6649252875	104366.31929787807	267.668
6070	168806.29683605785	104366.21495301928	267.691
6071	168806.9587122626	104366.1743008364	267.716
6072	168807.62622458435	104366.08639647439	267.699
6073	168808.2989506776	104366.10325141624	267.756
6074	168808.9480369297	104366.01583776344	267.76
6075	168809.60274561853	104365.98517100234	267.736
6076	168810.28092486117	104365.90601789672	267.703
6077	168810.90498146456	104365.83760966826	267.70099999999996
6078	168811.55583826857	104365.78709359188	267.69599999999997
6079	168812.21585626167	104365.70083155297	267.712
6080	168812.89453087826	104365.64948779996	267.711
6081	168813.55396649404	104365.5932556903	267.72700000000003
6082	168814.24405024815	104365.5758775929	267.776
6083	168814.87004508523	104365.46391203534	267.79400000000004
6084	168815.51834967887	104365.42914480157	267.844
6085	168816.17354118678	104365.32970396522	267.834
6086	168817.51612753284	104365.10016389191	267.875
6087	168818.84825648222	104364.90321408026	267.923
6088	168819.5042180964	104364.82120228093	267.957
6089	168820.19548998232	104364.77064586803	268.04200000000003
6090	168820.88379489208	104364.68541259598	268.08299999999997
6091	168821.59341429264	104364.6897947127	268.124
6092	168822.27681537348	104364.61307171267	268.156
6093	168822.9942376199	104364.62934624963	268.188
6094	168824.3903255244	104364.56350520905	268.18
6095	168825.0398995439	104364.50612709578	268.149
6096	168825.72287407538	104364.44905347284	268.2
6097	168826.93652118705	104364.24426819105	268.242
6098	168827.5277105896	104364.1927998988	268.313
6099	168828.13889514943	104364.13417305332	268.353
6100	168828.77293021104	104364.10102501605	268.425
6101	168829.36258181426	104363.98077483941	268.447
6102	168829.97846949138	104363.93662474211	268.47700000000003
6103	168830.58169417718	104363.843488805	268.478
6104	168831.22129613569	104363.81592235807	268.44
6105	168831.8429077107	104363.83333960734	268.439
6106	168833.13299608196	104363.89262639824	268.471
6107	168833.78947428463	104363.8658619523	268.55
6108	168834.413234015	104363.88087719679	268.60900000000004
6109	168835.00246902875	104363.77749589644	268.664
6110	168835.63314102977	104363.72079321742	268.68
6111	168836.31363360817	104363.62645038962	268.67900000000003
6112	168837.0006466183	104363.53695082571	268.688
6113	168837.6170306195	104363.42031913996	268.68
6114	168838.1975232596	104363.30189110246	268.69
6115	168838.78325314066	104363.2148113111	268.78
6116	168839.3053863782	104363.06187965907	268.853
6117	168839.89583852334	104362.98390053399	268.947
6118	168840.47728431312	104362.8315512957	268.936
6119	168841.1417645026	104362.76088083535	268.964
6120	168841.76483459875	104362.7026687162	269.008
6121	168842.3608536569	104362.63027117401	268.994
6122	168842.99956888723	104362.6180896638	269.07099999999997
6123	168843.63542175974	104362.54194133822	269.121
6124	168844.22655679352	104362.60578212701	269.151
6125	168844.80861738534	104362.6143468665	269.178
6126	168845.38972854955	104362.58916881867	269.171
6127	168845.98644415167	104362.55477741454	269.152
6128	168846.5676174978	104362.51217383333	269.199
6129	168847.1559153153	104362.50500364043	269.281
6130	168847.76927247082	104362.4039343996	269.289
6131	168848.42774453087	104362.38477953244	269.372
6132	168849.08382116308	104362.30406947434	269.384
6133	168849.75709803525	104362.2666148087	269.399
6134	168850.38176931045	104362.15946864709	269.393
6135	168851.01740512403	104362.07757360116	269.42900000000003
6136	168851.63757831973	104362.03177287709	269.422
6137	168852.25822257495	104361.95390287228	269.488
6138	168852.87886683017	104361.87603286747	
6139	168853.3199785965	104361.820688159	
6140	168853.76109036282	104361.76534345053	
6141	168854.20220212915	104361.70999874207	
6142	168854.64331389547	104361.6546540336	
6143	168855.0844256618	104361.59930932513	
6144	168855.52553742813	104361.54396461666	
6145	168855.96664919445	104361.4886199082	
6146	168856.40776096078	104361.43327519973	
6147	168856.8488727271	104361.37793049126	
6148	168857.28998449343	104361.3225857828	
6149	168857.73109625975	104361.26724107433	
6150	168858.17220802608	104361.21189636586	
6151	168858.6133197924	104361.15655165739	
6152	168925.61401975987	104352.84719378315	271.199
6153	168925.58771325665	104352.89066423569	271.181
6154	168925.61401975987	104352.84719378315	271.199
6155	168925.5988248419	104352.9411278665	271.185
6156	168925.65419493915	104352.98044177704	271.221
6157	168925.78294829026	104352.97478545457	271.269
6158	168926.2341362469	104352.8508984996	271.307
6159	168926.77323825035	104352.77348660771	271.276
6160	168927.3638270066	104352.69125393871	271.272
6161	168928.01859127928	104352.57940482441	271.337
6162	168928.68055652827	104352.51466854662	271.39
6163	168929.33397019075	104352.38168124016	271.414
6164	168930.01738044756	104352.30330372509	271.402
6165	168931.40651403173	104352.05653341766	271.468
6166	168932.06077122956	104351.88721465692	271.461
6167	168933.44853763617	104351.69030766375	271.406
6168	168934.82598986136	104351.58531338908	271.395
6169	168935.48872484113	104351.57118992507	271.381
6170	168936.17327943086	104351.50523788296	271.362
6171	168936.8381262673	104351.43254153896	271.341
6172	168937.52566250123	104351.36381963361	271.369
6173	168938.18647259552	104351.28981131501	271.394
6174	168938.83570346315	104351.2626631409	271.38
6175	168939.45876948207	104351.17313298304	271.387
6176	168940.10278889368	104351.14077559114	271.4
6177	168940.72463449842	104351.0269562034	271.35200000000003
6178	168941.38633456817	104350.93682327028	271.357
6179	168942.66493771898	104350.75213323161	271.297
6180	168943.36204851748	104350.66527900938	271.251
6181	168944.0386328107	104350.56796989031	271.185
6182	168944.7557880734	104350.49342292547	271.08099999999996
6183	168945.374681495	104350.3742174292	271.075
6184	168946.69547905395	104350.15742326993	271.135
6185	168947.37358745138	104350.06605225895	271.151
6186	168948.01611545685	104349.9193099672	271.165
6187	168949.37316261223	104349.70394416619	271.061
6188	168950.04900934247	104349.61349229608	271.012
6189	168950.71613900134	104349.53413214069	270.995
6190	168951.32900674667	104349.47107637767	271.036
6191	168951.97403655865	104349.42222508322	271.035
6192	168952.61039620885	104349.30512228888	271.096
6193	168953.2805650515	104349.27323107608	271.149
6194	168953.90816128018	104349.14701329824	271.20599999999996
6195	168954.6198608336	104349.10229454469	271.203
6196	168955.2760855831	104349.01436827704	271.15
6197	168955.9385279561	104348.9162684055	271.15
6198	168956.57584599926	104348.79713033233	271.17900000000003
6199	168957.1826867709	104348.65804711916	271.26099999999997
6200	168957.8551891179	104348.53903545812	271.263
6201	168958.46713696318	104348.3349017417	271.268
6202	168959.13101851085	104348.23328518309	271.198
6203	168959.8235025997	104348.07782528922	271.152
6204	168960.53191735828	104348.02104573045	271.143
6205	168961.2279905376	104347.89229386579	271.175
6206	168961.9230480381	104347.81470379885	271.118
6207	168962.64089475057	104347.7132813856	271.089
6208	168963.31019370604	104347.62577380892	271.134
6209	168963.97327839248	104347.54751309194	271.191
6210	168964.64304926695	104347.49411761016	271.21299999999997
6211	168965.32311621646	104347.45336513408	271.224
6212	168965.98963807776	104347.37789773569	271.257
6213	168966.68880621978	104347.38040795084	271.264
6214	168967.34808223753	104347.27043371089	271.26099999999997
6215	168968.04783092198	104347.17747460958	271.252
6216	168968.71150531084	104347.03433300555	271.225
6217	168969.35985546338	104346.95472238213	271.203
6218	168970.02359323576	104346.8601511782	271.203
6219	168970.64924407008	104346.77934690937	271.164
6220	168971.33122093847	104346.6701962119	271.17
6221	168971.9562521334	104346.53025310766	271.21299999999997
6222	168973.25220149834	104346.31541552488	271.215
6223	168974.54722805365	104346.22515145782	271.131
6224	168975.2025278763	104346.13017983176	271.112
6225	168975.86806715446	104345.99742719624	271.13
6226	168976.53297085036	104345.87616602611	271.133
6227	168977.19457396737	104345.78029037919	271.151
6228	168977.87967392092	104345.62907009944	271.127
6229	168978.57276253338	104345.53720075078	271.13599999999997
6230	168979.25386308145	104345.3742872253	271.182
6231	168979.96067757285	104345.29989325441	271.19599999999997
6232	168980.61945807323	104345.12948444579	271.176
6233	168981.32614012732	104345.02579986956	271.121
6234	168982.676673992	104344.77130365372	271.047
6235	168983.34774969486	104344.65266086254	271.013
6236	168983.9882469443	104344.54225044604	271.043
6237	168984.62276124084	104344.47593945265	271.075
6238	168985.23721799377	104344.33484762348	271.115
6239	168986.51896384894	104344.10346326884	271.126
6240	168987.1893617076	104344.0411745673	271.13
6241	168987.82914058724	104343.93224508595	271.087
6242	168989.19242018368	104343.73656234611	270.987
6243	168989.87928824034	104343.65579501726	270.988
6244	168990.5530164382	104343.59296257142	270.969
6245	168991.1977709053	104343.45568798203	270.988
6246	168991.84154562812	104343.39256263245	271.036
6247	168992.46658975663	104343.24928512145	271.046
6248	168993.1396586015	104343.13843676914	271.04
6249	168993.78698402495	104342.9804089861	271.02
6250	168994.42512037957	104342.86554218177	271.027
6251	168995.68982740404	104342.67877577059	271.082
6252	168996.34678150938	104342.5867788149	271.122
6253	168997.0108885115	104342.42287955433	271.121
6254	168997.68331409627	104342.35874565598	271.172
6255	168998.3410619447	104342.21132266894	271.156
6256	168999.02861286912	104342.13908654079	271.173
6257	168999.6488280356	104342.01655526273	271.185
6258	169000.27196820418	104341.9070112966	271.185
6259	169000.89007069299	104341.81005524099	271.16900000000004
6260	169002.11407123232	104341.6053473046	271.242
6261	169002.71051353292	104341.51572881639	271.27
6262	169003.33576573196	104341.47997472901	271.29900000000004
6263	169003.95671545126	104341.31851643696	271.295
6264	169004.5605233403	104341.19703900069	271.264
6265	169005.18796304092	104341.11494757328	271.257
6266	169005.82568740044	104341.04865066707	271.30400000000003
6267	169006.47730188587	104341.02022168133	271.357
6268	169007.1225226853	104340.91872937605	271.394
6269	169007.77329140058	104340.96018641628	271.437
6270	169008.42823201808	104340.89932783786	271.46
6271	169009.1038801213	104340.86468267441	271.45599999999996
6272	169009.7486249855	104340.7963723056	271.473
6273	169010.41909971714	104340.74595125113	271.452
6274	169011.07693064952	104340.70771997143	271.522
6275	169011.69142024955	104340.65691222064	271.599
6276	169012.30962561132	104340.66358624306	271.69
6277	169012.94653417412	104340.62583604548	271.735
6278	169013.6004816695	104340.70883074123	271.788
6279	169014.27776402628	104340.71553224232	271.781
6280	169015.00013276158	104340.77838139609	271.795
6281	169015.6750110112	104340.75949174725	271.79200000000003
6282	169016.3702641266	104340.760140609	271.778
6283	169017.01305802315	104340.77153823711	271.777
6284	169017.65437606632	104340.76365093235	271.80400000000003
6285	169018.32826469326	104340.75551019982	271.863
6286	169018.9760080368	104340.67979647778	271.872
6287	169019.6621265761	104340.70840552635	271.902
6288	169020.3378749595	104340.67895284388	271.91900000000004
6289	169021.01746454657	104340.70512859616	271.939
6290	169021.68763692275	104340.6726899026	271.954
6291	169022.97843532794	104340.60188752599	271.847
6292	169023.61732861123	104340.54115842283	271.88599999999997
6293	169024.24578448024	104340.54008471966	271.937
6294	169024.83365892718	104340.4532185942	271.953
6295	169025.45800596388	104340.50385173596	271.97900000000004
6296	169026.1069100833	104340.46892704535	272.001
6297	169026.75430771883	104340.48924075998	272.031
6298	169027.3813318488	104340.45664738398	272.04200000000003
6299	169028.00252020772	104340.42718454637	272.063
6300	169028.64776288334	104340.38575861882	272.095
6301	169029.31368889965	104340.34422189184	272.118
6302	169029.98281361922	104340.33866082411	272.17400000000004
6303	169030.61988663714	104340.25530943833	272.236
6304	169032.01627024155	104340.14299335983	272.306
6305	169033.32215625048	104340.00866192952	272.365
6306	169033.9523137671	104339.93121824227	272.335
6307	169034.57883251886	104339.87396812905	272.349
6308	169035.17852700452	104339.80568390712	272.423
6309	169035.81233994899	104339.80240630079	272.483
6310	169036.4438511454	104339.71217645053	272.492
6311	169037.0964769786	104339.7000684673	272.514
6312	169038.35059716104	104339.54905275907	272.522
6313	169038.99230551076	104339.46590446401	272.529
6314	169039.60961363398	104339.39175201487	272.58299999999997
6315	169040.89044798544	104339.28235869389	272.651
6316	169041.55602959843	104339.27048333548	272.762
6317	169042.19202519726	104339.15635609534	272.788
6318	169042.8722139706	104339.14824119303	272.812
6319	169043.5188519074	104339.11553504504	272.806
6320	169044.16575948326	104339.13992751762	272.801
6321	169044.7849551659	104339.20166727342	272.808
6322	169045.4329351924	104339.22532224096	272.842
6323	169046.1152606727	104339.28395287693	272.88
6324	169047.40013908542	104339.2398300739	273.041
6325	169048.6221437098	104339.12781654019	273.111
6326	169049.87005204527	104338.95249615423	273.10200000000003
6327	169051.15202096186	104338.75931686722	273.22700000000003
6328	169051.8240335985	104338.7111311797	273.272
6329	169052.45673667925	104338.5871680621	273.30400000000003
6330	169053.82504039945	104338.4167319797	273.35400000000004
6331	169054.49591006778	104338.32293860521	273.348
6332	169055.10711693435	104338.25970347226	273.34
6333	169055.70482392109	104338.18233070243	273.389
6334	169056.29827549597	104338.16426480189	273.462
6335	169056.93186948978	104338.05698978715	273.48900000000003
6336	169057.60450652151	104338.03346285224	273.504
6337	169058.25451658567	104337.95572291128	273.513
6338	169058.86038946875	104337.85539262462	273.474
6339	169060.071940859	104337.67567969579	273.546
6340	169060.69708308342	104337.6377073992	273.584
6341	169061.29709254703	104337.48229786474	273.629
6342	169061.9555636216	104337.39865669236	273.666
6343	169062.62185038053	104337.22439214028	273.613
6344	169063.3179408866	104337.09194611199	273.589
6345	169063.95327064543	104336.99784030393	273.584
6346	169064.56320036118	104336.92625947669	273.603
6347	169065.18364627525	104336.87214255426	273.633
6348	169065.77619751068	104336.70836443268	273.694
6349	169066.4008733546	104336.63498321641	273.733
6350	169067.0284651251	104336.51118877437	273.753
6351	169067.68373750243	104336.4575686073	273.741
6352	169068.3244810511	104336.37849878054	273.704
6353	169068.90578896028	104336.29995601717	273.68
6354	169069.50710359588	104336.24410210643	273.685
6355	169070.10500174714	104336.11389786378	273.722
6356	169070.7145077162	104336.02804182097	273.781
6357	169071.35365776886	104335.89650358167	273.808
6358	169071.9960816276	104335.81299110781	273.80400000000003
6359	169072.632233051	104335.72185541317	273.801
6360	169073.21913248408	104335.64203563612	273.776
6361	169073.81491487697	104335.63695683423	273.85200000000003
6362	169074.44716090139	104335.57398527674	273.834
6363	169075.1223176657	104335.57697924878	273.853
6364	169075.752038263	104335.42334707081	273.84
6365	169076.4034735957	104335.31317269709	273.875
6366	169077.01827969897	104335.10924836434	273.834
6367	169077.65525190296	104334.95545721333	273.801
6368	169078.2527137688	104334.81450017449	273.791
6369	169078.78473272116	104334.65884707589	273.868
6370	169079.39043997662	104334.5716806408	273.887
6371	169080.02232616232	104334.37801433634	273.87
6372	169080.69217054558	104334.2721707616	273.873
6373	169081.3411403906	104334.12064796966	273.836
6374	169081.99377135842	104334.00862478837	273.83299999999997
6375	169082.64352110407	104333.87156474497	273.812
6376	169083.28183898606	104333.74021032173	273.85400000000004
6377	169083.90961934006	104333.66313474905	273.875
6378	169084.5105952649	104333.53665088303	273.909
6379	169085.09716730478	104333.51467033755	273.95
6380	169085.6593300196	104333.33966175094	273.927
6381	169086.2785306697	104333.26848767884	273.913
6382	169086.89383326622	104333.09181739483	273.88
6383	169087.48896546802	104332.97068882268	273.849
6384	169088.6804939406	104332.74048625585	273.923
6385	169089.94761722686	104332.5774799278	274.006
6386	169090.541533258	104332.5955689773	273.972
6387	169091.09870579443	104332.48579730093	273.964
6388	169091.7185210488	104332.4090646347	273.974
6389	169092.3510989266	104332.28733040672	273.97
6390	169092.94544886294	104332.15248136967	273.959
6391	169093.54617069598	104332.03063214943	274.01
6392	169094.05274634442	104331.876742444	274.008
6393	169094.5849527329	104331.80099113192	274.061
6394	169095.1430399196	104331.66842123307	274.07099999999997
6395	169095.7223693166	104331.5455680266	274.022
6396	169096.86908143663	104331.25069246441	274.052
6397	169097.47717676032	104331.16075600125	274.103
6398	169098.0371882402	104330.95626525581	274.126
6399	169098.689844085	104330.83757047635	274.156
6400	169099.2636045703	104330.64406708442	274.101
6401	169100.4336139613	104330.41527241562	274.027
6402	169100.9467445861	104330.28958508838	274.091
6403	169101.48102848782	104330.23108248506	274.14099999999996
6404	169102.52340266533	104330.09303457849	274.137
6405	169102.99667992344	104330.00928499177	274.134
6406	169103.36190744655	104329.9581426708	274.152
6407	169103.64879659968	104329.97401064727	274.184
